FECHA,COD_STA,COD_UBT,COD_SDS,VALOR,COSTO_RED
2020-04-11,SU,BOG,BOG,0.9993610828185404,0.01
2020-04-12,ED,BOG,BOG,9.608951104874608E-8,0.01
2020-04-12,EX,BOG,BOG,3.121227237781464E-5,0.01
2020-04-12,I0,BOG,BOG,1.3366727453221838E-4,0.01
2020-04-12,I1,BOG,BOG,1.3212636285477286E-4,0.01
2020-04-12,I2,BOG,BOG,3.0537632387826406E-5,0.01
2020-04-12,I3,BOG,BOG,9.610722395677854E-6,0.01
2020-04-12,ND,BOG,BOG,0.0,0.01
2020-04-12,RE,BOG,BOG,3.281707137365013E-4,0.01
2020-04-12,SU,BOG,BOG,0.9993298705461626,0.01
2020-04-13,ED,BOG,BOG,1.0570023344442393E-7,0.01
2020-04-13,EX,BOG,BOG,3.223918360405534E-5,0.01
2020-04-13,I0,BOG,BOG,1.3804828668076088E-4,0.01
2020-04-13,I1,BOG,BOG,1.3644991404841022E-4,0.01
2020-04-13,I2,BOG,BOG,3.164195778798893E-5,0.01
2020-04-13,I3,BOG,BOG,1.0103750418310402E-5,0.01
2020-04-13,ND,BOG,BOG,0.0,0.01
2020-04-13,RE,BOG,BOG,3.486005332295571E-4,0.01
2020-04-13,SU,BOG,BOG,0.9992976313625586,0.01
2020-04-14,ED,BOG,BOG,1.1580398386273433E-7,0.01
2020-04-14,EX,BOG,BOG,3.3299810364156916E-5,0.01
2020-04-14,I0,BOG,BOG,1.425768020071903E-4,0.01
2020-04-14,I1,BOG,BOG,1.4091614575883587E-4,0.01
2020-04-14,I2,BOG,BOG,3.276803848725887E-5,0.01
2020-04-14,I3,BOG,BOG,1.0600059933150768E-5,0.01
2020-04-14,ND,BOG,BOG,0.0,0.01
2020-04-14,RE,BOG,BOG,3.6971739206173153E-4,0.01
2020-04-14,SU,BOG,BOG,0.9992643315521944,0.01
2020-04-15,ED,BOG,BOG,1.264040437958851E-7,0.01
2020-04-15,EX,BOG,BOG,3.439524616585666E-5,0.01
2020-04-15,I0,BOG,BOG,1.472569274806356E-4,0.01
2020-04-15,I1,BOG,BOG,1.4553026618309477E-4,0.01
2020-04-15,I2,BOG,BOG,3.391860331521287E-5,0.01
2020-04-15,I3,BOG,BOG,1.1100358705804001E-5,0.01
2020-04-15,ND,BOG,BOG,0.0,0.01
2020-04-15,RE,BOG,BOG,3.915420899309195E-4,0.01
2020-04-15,SU,BOG,BOG,0.9992299363060285,0.01
2020-04-16,ED,BOG,BOG,1.375044025016891E-7,0.01
2020-04-16,EX,BOG,BOG,3.552661789338408E-5,0.01
2020-04-16,I0,BOG,BOG,1.5209303917903784E-4,0.01
2020-04-16,I1,BOG,BOG,1.5029745556049685E-4,0.01
2020-04-16,I2,BOG,BOG,3.50962158411702E-5,0.01
2020-04-16,I3,BOG,BOG,1.1605413663082986E-5,0.01
2020-04-16,ND,BOG,BOG,0.0,0.01
2020-04-16,RE,BOG,BOG,4.1409634960244533E-4,0.01
2020-04-16,SU,BOG,BOG,0.9991944096881351,0.01
2020-04-17,ED,BOG,BOG,1.4910981616477209E-7,0.01
2020-04-17,EX,BOG,BOG,3.6695087291941443E-5,0.01
2020-04-17,I0,BOG,BOG,1.5708976164697115E-4,0.01
2020-04-17,I1,BOG,BOG,1.5522291603210694E-4,0.01
2020-04-17,I2,BOG,BOG,3.63032958807012E-5,0.01
2020-04-17,I3,BOG,BOG,1.2116037107745074E-5,0.01
2020-04-17,ND,BOG,BOG,0.0,0.01
2020-04-17,RE,BOG,BOG,4.3740281038893877E-4,0.01
2020-04-17,SU,BOG,BOG,0.9991577146008431,0.01
2020-04-18,ED,BOG,BOG,1.6122585327251717E-7,0.01
2020-04-18,EX,BOG,BOG,3.790185237075388E-5,0.01
2020-04-18,I0,BOG,BOG,1.6225195288148398E-4,0.01
2020-04-18,I1,BOG,BOG,1.6031191099563145E-4,0.01
2020-04-18,I2,BOG,BOG,3.754214005218464E-5,0.01
2020-04-18,I3,BOG,BOG,1.2633075335823287E-5,0.01
2020-04-18,ND,BOG,BOG,0.0,0.01
2020-04-18,RE,BOG,BOG,4.6148502722789396E-4,0.01
2020-04-18,SU,BOG,BOG,0.9991198127484724,0.01
2020-04-19,ED,BOG,BOG,1.7385892860834046E-7,0.01
2020-04-19,EX,BOG,BOG,3.914814875140232E-5,0.01
2020-04-19,I0,BOG,BOG,1.675846937348083E-4,0.01
2020-04-19,I1,BOG,BOG,1.6556979638722812E-4,0.01
2020-04-19,I2,BOG,BOG,3.881494109328227E-5,0.01
2020-04-19,I3,BOG,BOG,1.3157399371059152E-5,0.01
2020-04-19,ND,BOG,BOG,0.0,0.01
2020-04-19,RE,BOG,BOG,4.863674745106022E-4,0.01
2020-04-19,SU,BOG,BOG,0.999080664599721,0.01
2020-04-20,ED,BOG,BOG,1.8701632797939961E-7,0.01
2020-04-20,EX,BOG,BOG,4.043525098212251E-5,0.01
2020-04-20,I0,BOG,BOG,1.7309328079261375E-4,0.01
2020-04-20,I1,BOG,BOG,1.7100204577456883E-4,0.01
2020-04-20,I2,BOG,BOG,4.012380578417983E-5,0.01
2020-04-20,I3,BOG,BOG,1.368989754567836E-5,0.01
2020-04-20,ND,BOG,BOG,0.0,0.01
2020-04-20,RE,BOG,BOG,5.120755539827886E-4,0.01
2020-04-20,SU,BOG,BOG,0.9990402293487389,0.01
2020-04-21,ED,BOG,BOG,2.0070622552507797E-7,0.01
2020-04-21,EX,BOG,BOG,4.176447383408777E-5,0.01
2020-04-21,I0,BOG,BOG,1.7878322199612137E-4,0.01
2020-04-21,I1,BOG,BOG,1.766142707209657E-4,0.01
2020-04-21,I2,BOG,BOG,4.1470771420784254E-5,0.01
2020-04-21,I3,BOG,BOG,1.4231469676533888E-5,0.01
2020-04-21,ND,BOG,BOG,0.0,0.01
2020-04-21,RE,BOG,BOG,5.386356061702628E-4,0.01
2020-04-21,SU,BOG,BOG,0.9989984648749048,0.01
2020-04-22,ED,BOG,BOG,2.1493769520161186E-7,0.01
2020-04-22,EX,BOG,BOG,4.3137173592082566E-5,0.01
2020-04-22,I0,BOG,BOG,1.8466023443928036E-4,0.01
2020-04-22,I1,BOG,BOG,1.8241223755107564E-4,0.01
2020-04-22,I2,BOG,BOG,4.285782084723659E-5,0.01
2020-04-22,I3,BOG,BOG,1.4783022608033508E-5,0.01
2020-04-22,ND,BOG,BOG,0.0,0.01
2020-04-22,RE,BOG,BOG,5.66074924889303E-4,0.01
2020-04-22,SU,BOG,BOG,0.9989553277013128,0.01
2020-04-23,ED,BOG,BOG,2.2972071780964536E-7,0.01
2020-04-23,EX,BOG,BOG,4.455474934918106E-5,0.01
2020-04-23,I0,BOG,BOG,1.9073024389879522E-4,0.01
2020-04-23,I1,BOG,BOG,1.884018813933144E-4,0.01
2020-04-23,I2,BOG,BOG,4.4286896101039396E-5,0.01
2020-04-23,I3,BOG,BOG,1.534546691657274E-5,0.01
2020-04-23,ND,BOG,BOG,0.0,0.01
2020-04-23,RE,BOG,BOG,5.944217744868883E-4,0.01
2020-04-23,SU,BOG,BOG,0.9989107729519636,0.01
2020-04-24,ED,BOG,BOG,2.450661847262181E-7,0.01
2020-04-24,EX,BOG,BOG,4.601864431288418E-5,0.01
2020-04-24,I0,BOG,BOG,1.9699938575316932E-4,0.01
2020-04-24,I1,BOG,BOG,1.9458931817609344E-4,0.01
2020-04-24,I2,BOG,BOG,4.575991075180592E-5,0.01
2020-04-24,I3,BOG,BOG,1.5919714594259957E-5,0.01
2020-04-24,ND,BOG,BOG,0.0,0.01
2020-04-24,RE,BOG,BOG,6.237054095246338E-4,0.01
2020-04-24,SU,BOG,BOG,0.9988647543076508,0.01
2020-04-25,ED,BOG,BOG,2.6098589932047805E-7,0.01
2020-04-25,EX,BOG,BOG,4.753034712849683E-5,0.01
2020-04-25,I0,BOG,BOG,2.0347400702340512E-4,0.01
2020-04-25,I1,BOG,BOG,2.0098085510149367E-4,0.01
2020-04-25,I2,BOG,BOG,4.727876103063263E-5,0.01
2020-04-25,I3,BOG,BOG,1.6506677551799118E-5,0.01
2020-04-25,ND,BOG,BOG,0.0,0.01
2020-04-25,RE,BOG,BOG,6.539560966758031E-4,0.01
2020-04-25,SU,BOG,BOG,0.9988172239605223,0.01
2020-04-26,ED,BOG,BOG,2.774925768722772E-7,0.01
2020-04-26,EX,BOG,BOG,4.909139322423172E-5,0.01
2020-04-26,I0,BOG,BOG,2.1016066932744772E-4,0.01
2020-04-26,I1,BOG,BOG,2.0758300000103664E-4,0.01
2020-04-26,I2,BOG,BOG,4.884533585476114E-5,0.01
2020-04-26,I3,BOG,BOG,1.7107266801027828E-5,0.01
2020-04-26,ND,BOG,BOG,0.0,0.01
2020-04-26,RE,BOG,BOG,6.852051386497672E-4,0.01
2020-04-26,SU,BOG,BOG,0.9987681325672981,0.01
2020-04-27,ED,BOG,BOG,2.94599843673305E-7,0.01
2020-04-27,EX,BOG,BOG,5.070336618152269E-5,0.01
2020-04-27,I0,BOG,BOG,2.1706615258668203E-4,0.01
2020-04-27,I1,BOG,BOG,2.1440246988606553E-4,0.01
2020-04-27,I2,BOG,BOG,5.046152585405307E-5,0.01
2020-04-27,I3,BOG,BOG,1.7722392196542587E-5,0.01
2020-04-27,ND,BOG,BOG,0.0,0.01
2020-04-27,RE,BOG,BOG,7.174848999948777E-4,0.01
2020-04-27,SU,BOG,BOG,0.9987174292011166,0.01
2020-04-28,ED,BOG,BOG,3.123222358698476E-7,0.01
2020-04-28,EX,BOG,BOG,5.2367899133250434E-5,0.01
2020-04-28,I0,BOG,BOG,2.2419745935873173E-4,0.01
2020-04-28,I1,BOG,BOG,2.2144619893388887E-4,0.01
2020-04-28,I2,BOG,BOG,5.2129231503718094E-5,0.01
2020-04-28,I3,BOG,BOG,1.8352962632972154E-5,0.01
2020-04-28,ND,BOG,BOG,0.0,0.01
2020-04-28,RE,BOG,BOG,7.508288346606055E-4,0.01
2020-04-28,SU,BOG,BOG,0.9986650613019834,0.01
2020-04-29,ED,BOG,BOG,3.3067519850281977E-7,0.01
2020-04-29,EX,BOG,BOG,7.639831341814428E-5,0.01
2020-04-29,I0,BOG,BOG,2.3156181969875383E-4,0.01
2020-04-29,I1,BOG,BOG,2.287213460956108E-4,0.01
2020-04-29,I2,BOG,BOG,5.385037046308337E-5,0.01
2020-04-29,I3,BOG,BOG,1.899988660977698E-5,0.01
2020-04-29,ND,BOG,BOG,0.0,0.01
2020-04-29,RE,BOG,BOG,7.852715152242932E-4,0.01
2020-04-29,SU,BOG,BOG,0.9985886629885653,0.01
2020-04-30,ED,BOG,BOG,3.4967508511259673E-7,0.01
2020-04-30,EX,BOG,BOG,7.890295732512499E-5,0.01
2020-04-30,I0,BOG,BOG,2.61478333699319E-4,0.01
2020-04-30,I1,BOG,BOG,2.362353024688418E-4,0.01
2020-04-30,I2,BOG,BOG,5.562688421396808E-5,0.01
2020-04-30,I3,BOG,BOG,1.9664073089016437E-5,0.01
2020-04-30,ND,BOG,BOG,0.0,0.01
2020-04-30,RE,BOG,BOG,8.208486637080283E-4,0.01
2020-04-30,SU,BOG,BOG,0.9985097600312401,0.01
2020-05-01,ED,BOG,BOG,3.693391582016132E-7,0.01
2020-05-01,EX,BOG,BOG,8.679163979338214E-5,0.01
2020-05-01,I0,BOG,BOG,2.878942986745563E-4,0.01
2020-05-01,I1,BOG,BOG,2.478050024621121E-4,0.01
2020-05-01,I2,BOG,BOG,5.74607440851453E-5,0.01
