FECHA,COD_STA,COD_UBT,COD_SDS,VALOR,COSTO_RED
2021-02-24,I2,ALT,E2Y60,2.872839936799034E-14,0.01
2021-02-24,I3,ALT,E2Y60,1.6618490290544545E-13,0.01
2021-02-24,ND,ALT,E2Y60,0.06616388926838301,0.01
2021-02-24,RE,ALT,E2Y60,0.940147113398675,0.01
2021-02-24,SU,ALT,E2Y60,0.0019024074086880125,0.01
2021-02-25,ED,TAM,E1Y00,7.666392573216476E-4,0.01
2021-02-25,EX,TAM,E1Y00,5.887282044904774E-13,0.01
2021-02-25,I0,TAM,E1Y00,5.298788477959915E-12,0.01
2021-02-25,I1,TAM,E1Y00,1.7959833262422687E-11,0.01
2021-02-25,I2,TAM,E1Y00,1.5204741700437233E-11,0.01
2021-02-25,I3,TAM,E1Y00,6.849087386014753E-11,0.01
2021-02-25,ND,TAM,E1Y00,0.006363148883528857,0.01
2021-02-25,RE,TAM,E1Y00,0.8581322275602096,0.01
2021-02-25,SU,TAM,E1Y00,0.08742728756200879,0.01
2021-02-25,ED,TAM,E1Y30,8.374239671635125E-4,0.01
2021-02-25,EX,TAM,E1Y30,4.0542753858749374E-14,0.01
2021-02-25,I0,TAM,E1Y30,3.650074299505824E-13,0.01
2021-02-25,I1,TAM,E1Y30,1.2381708441570107E-12,0.01
2021-02-25,I2,TAM,E1Y30,1.0495166118542278E-12,0.01
2021-02-25,I3,TAM,E1Y30,5.580837669985214E-12,0.01
2021-02-25,ND,TAM,E1Y30,0.013605277210865206,0.01
2021-02-25,RE,TAM,E1Y30,0.936539482146266,0.01
2021-02-25,SU,TAM,E1Y30,0.005617453831414374,0.01
2021-02-25,ED,TAM,E1Y60,8.424825201160703E-4,0.01
2021-02-25,EX,TAM,E1Y60,2.3273803945483616E-15,0.01
2021-02-25,I0,TAM,E1Y60,2.0955112546418115E-14,0.01
2021-02-25,I1,TAM,E1Y60,7.109983729701911E-14,0.01
2021-02-25,I2,TAM,E1Y60,6.030027441356161E-14,0.01
2021-02-25,I3,TAM,E1Y60,5.181994387059003E-13,0.01
2021-02-25,ND,TAM,E1Y60,0.02123167922548988,0.01
2021-02-25,RE,TAM,E1Y60,0.9416156090842581,0.01
2021-02-25,SU,TAM,E1Y60,3.210421290689874E-4,0.01
2021-02-25,ED,TAM,E2Y00,8.431032747852891E-4,0.01
2021-02-25,EX,TAM,E2Y00,1.17478603866415E-16,0.01
2021-02-25,I0,TAM,E2Y00,1.0577751996334645E-15,0.01
2021-02-25,I1,TAM,E2Y00,3.589442777475604E-15,0.01
2021-02-25,I2,TAM,E2Y00,3.0483179306938235E-15,0.01
2021-02-25,I3,TAM,E2Y00,1.0057747539886907E-13,0.01
2021-02-25,ND,TAM,E2Y00,0.029099040485807318,0.01
2021-02-25,RE,TAM,E2Y00,0.9419077745142794,0.01
2021-02-25,SU,TAM,E2Y00,1.6197821360360833E-5,0.01
2021-02-25,ED,TAM,E2Y30,8.433778910605567E-4,0.01
2021-02-25,EX,TAM,E2Y30,5.071329361931451E-18,0.01
2021-02-25,I0,TAM,E2Y30,4.566275066042551E-17,0.01
2021-02-25,I1,TAM,E2Y30,1.5502038176345357E-16,0.01
2021-02-25,I2,TAM,E2Y30,1.3304766619448795E-16,0.01
2021-02-25,I3,TAM,E2Y30,4.1581027146069615E-14,0.01
2021-02-25,ND,TAM,E2Y30,0.03713882765759949,0.01
2021-02-25,RE,TAM,E2Y30,0.9419225366710955,0.01
2021-02-25,SU,TAM,E2Y30,6.991354898659422E-7,0.01
2021-02-25,ED,TAM,E2Y60,8.435722712001107E-4,0.01
2021-02-25,EX,TAM,E2Y60,1.796207408176442E-19,0.01
2021-02-25,I0,TAM,E2Y60,1.6173350567576143E-18,0.01
2021-02-25,I1,TAM,E2Y60,5.5200920625936535E-18,0.01
2021-02-25,I2,TAM,E2Y60,5.403203345121275E-18,0.01
2021-02-25,I3,TAM,E2Y60,2.3719089163853442E-14,0.01
2021-02-25,ND,TAM,E2Y60,0.04530850116004458,0.01
2021-02-25,RE,TAM,E2Y60,0.9419232749159284,0.01
2021-02-25,SU,TAM,E2Y60,2.476077318822514E-8,0.01
2021-02-25,ED,MAD,E1Y00,8.651216744434159E-4,0.01
2021-02-25,EX,MAD,E1Y00,1.65401317217873E-14,0.01
2021-02-25,I0,MAD,E1Y00,1.4883321355744403E-13,0.01
2021-02-25,I1,MAD,E1Y00,5.041221863103711E-13,0.01
2021-02-25,I2,MAD,E1Y00,4.264028686762108E-13,0.01
2021-02-25,I3,MAD,E1Y00,2.10765182230788E-12,0.01
2021-02-25,ND,MAD,E1Y00,0.01765702314511004,0.01
2021-02-25,RE,MAD,E1Y00,0.966767797492358,0.01
2021-02-25,SU,MAD,E1Y00,-0.0259226564204252,0.01
2021-02-25,ED,MAD,E1Y30,8.213965660165347E-4,0.01
2021-02-25,EX,MAD,E1Y30,5.632268067016018E-16,0.01
2021-02-25,I0,MAD,E1Y30,5.272961185632681E-15,0.01
2021-02-25,I1,MAD,E1Y30,1.9740673583146446E-14,0.01
2021-02-25,I2,MAD,E1Y30,1.882718105117096E-14,0.01
2021-02-25,I3,MAD,E1Y30,2.3624799414523515E-13,0.01
2021-02-25,ND,MAD,E1Y30,0.027169414977758977,0.01
2021-02-25,RE,MAD,E1Y30,0.91763414543357,0.01
2021-02-25,SU,MAD,E1Y30,0.025343210879475248,0.01
2021-02-25,ED,MAD,E1Y60,8.251026948398958E-4,0.01
2021-02-25,EX,MAD,E1Y60,6.906616852644139E-16,0.01
2021-02-25,I0,MAD,E1Y60,6.487301159364395E-15,0.01
2021-02-25,I1,MAD,E1Y60,2.4428368949577248E-14,0.01
2021-02-25,I2,MAD,E1Y60,2.3379253952412208E-14,0.01
2021-02-25,I3,MAD,E1Y60,2.305922718734893E-13,0.01
2021-02-25,ND,MAD,E1Y60,0.03687080481314962,0.01
2021-02-25,RE,MAD,E1Y60,0.9215732655875107,0.01
2021-02-25,SU,MAD,E1Y60,0.021233147763441592,0.01
