FECHA,COD_STA,COD_UBT,COD_SDS,VALOR,COSTO_RED,,,,,,,,,,,,,,,,,,,
24/03/2020,ND,BOG,BOG,0,0.01,,24/03/2020,ND,BOG,UNI,0.000449832,0,,,,,,,,,,,,
24/03/2020,RE,BOG,BOG,5.16E-05,0.01,,24/03/2020,RE,BOG,UNI,0.000364623,0,,,,,,,,,,,,
24/03/2020,SU,BOG,BOG,0.999779823,0.01,,24/03/2020,SU,BOG,UNI,0.998710197,0,,,,,,,,,,,,
25/03/2020,ED,BOG,BOG,3.94E-09,0.01,,25/03/2020,ED,BOG,UNI,1.8448E-06,0,,,,,,,,,,,,
25/03/2020,EX,BOG,BOG,1.74E-05,0.01,,25/03/2020,EX,BOG,UNI,0.000304824,0,,,,,,,,,,,,
25/03/2020,I0,BOG,BOG,7.92E-05,0.01,,25/03/2020,I0,BOG,UNI,0.000813437,0,,,,,,,,,,,,
25/03/2020,I1,BOG,BOG,6.79E-05,0.01,,25/03/2020,I1,BOG,UNI,0.000801551,0,,,,,,,,,,,,
25/03/2020,I2,BOG,BOG,1.02E-05,0.01,,25/03/2020,I2,BOG,UNI,0.000786318,0,,,,,,,,,,,,
25/03/2020,I3,BOG,BOG,1.49E-06,0.01,,25/03/2020,I3,BOG,UNI,0.000789394,0,,,,,,,,,,,,
25/03/2020,ND,BOG,BOG,0,0.01,,25/03/2020,ND,BOG,UNI,0.000499785,0,,,,,,,,,,,,
25/03/2020,RE,BOG,BOG,6.12E-05,0.01,,25/03/2020,RE,BOG,UNI,0.000519639,0,,,,,,,,,,,,
25/03/2020,SU,BOG,BOG,0.999762447,0.01,,25/03/2020,SU,BOG,UNI,0.998355437,0,,,,,,,,,,,,
26/03/2020,ED,BOG,BOG,5.44E-09,0.01,,26/03/2020,ED,BOG,UNI,2.6342E-06,0,,,,,,,,,,,,
26/03/2020,EX,BOG,BOG,1.80E-05,0.01,,26/03/2020,EX,BOG,UNI,0.000418276,0,,,,,,,,,,,,
26/03/2020,I0,BOG,BOG,8.07E-05,0.01,,26/03/2020,I0,BOG,UNI,0.001114095,0,,,,,,,,,,,,
26/03/2020,I1,BOG,BOG,7.19E-05,0.01,,26/03/2020,I1,BOG,UNI,0.001103169,0,,,,,,,,,,,,
26/03/2020,I2,BOG,BOG,1.15E-05,0.01,,26/03/2020,I2,BOG,UNI,0.001087799,0,,,,,,,,,,,,
26/03/2020,I3,BOG,BOG,1.83E-06,0.01,,26/03/2020,I3,BOG,UNI,0.001092244,0,,,,,,,,,,,,
26/03/2020,ND,BOG,BOG,0,0.01,,26/03/2020,ND,BOG,UNI,0.000549729,0,,,,,,,,,,,,
26/03/2020,RE,BOG,BOG,7.13E-05,0.01,,26/03/2020,RE,BOG,UNI,0.000733849,0,,,,,,,,,,,,
26/03/2020,SU,BOG,BOG,0.999744485,0.01,,26/03/2020,SU,BOG,UNI,0.997887244,0,,,,,,,,,,,,
27/03/2020,ED,BOG,BOG,7.26E-09,0.01,,27/03/2020,ED,BOG,UNI,3.7265E-06,0,,,,,,,,,,,,
27/03/2020,EX,BOG,BOG,1.86E-05,0.01,,27/03/2020,EX,BOG,UNI,0.000573855,0,,,,,,,,,,,,
27/03/2020,I0,BOG,BOG,8.25E-05,0.01,,27/03/2020,I0,BOG,UNI,0.001526664,0,,,,,,,,,,,,
27/03/2020,I1,BOG,BOG,7.56E-05,0.01,,27/03/2020,I1,BOG,UNI,0.001517032,0,,,,,,,,,,,,
27/03/2020,I2,BOG,BOG,1.28E-05,0.01,,27/03/2020,I2,BOG,UNI,0.00150145,0,,,,,,,,,,,,
27/03/2020,I3,BOG,BOG,2.19E-06,0.01,,27/03/2020,I3,BOG,UNI,0.001507789,0,,,,,,,,,,,,
27/03/2020,ND,BOG,BOG,0,0.01,,27/03/2020,ND,BOG,UNI,0.00059966,0,,,,,,,,,,,,
27/03/2020,RE,BOG,BOG,8.21E-05,0.01,,27/03/2020,RE,BOG,UNI,0.001029291,0,,,,,,,,,,,,
27/03/2020,SU,BOG,BOG,0.99972592,0.01,,27/03/2020,SU,BOG,UNI,0.997263495,0,,,,,,,,,,,,
28/03/2020,ED,BOG,BOG,9.46E-09,0.01,,28/03/2020,ED,BOG,UNI,5.2343E-06,0,,,,,,,,,,,,
28/03/2020,EX,BOG,BOG,1.92E-05,0.01,,28/03/2020,EX,BOG,UNI,0.000787115,0,,,,,,,,,,,,
28/03/2020,I0,BOG,BOG,8.45E-05,0.01,,28/03/2020,I0,BOG,UNI,0.002092699,0,,,,,,,,,,,,
28/03/2020,I1,BOG,BOG,7.91E-05,0.01,,28/03/2020,I1,BOG,UNI,0.002084819,0,,,,,,,,,,,,
28/03/2020,I2,BOG,BOG,1.41E-05,0.01,,28/03/2020,I2,BOG,UNI,0.002068921,0,,,,,,,,,,,,
28/03/2020,I3,BOG,BOG,2.58E-06,0.01,,28/03/2020,I3,BOG,UNI,0.002077875,0,,,,,,,,,,,,
28/03/2020,ND,BOG,BOG,0,0.01,,28/03/2020,ND,BOG,UNI,0.000649575,0,,,,,,,,,,,,
28/03/2020,RE,BOG,BOG,9.33E-05,0.01,,28/03/2020,RE,BOG,UNI,0.001436193,0,,,,,,,,,,,,
28/03/2020,SU,BOG,BOG,0.999706734,0.01,,28/03/2020,SU,BOG,UNI,0.996426516,0,,,,,,,,,,,,
29/03/2020,ED,BOG,BOG,1.20E-08,0.01,,29/03/2020,ED,BOG,UNI,7.3121E-06,0,,,,,,,,,,,,
29/03/2020,EX,BOG,BOG,1.98E-05,0.01,,29/03/2020,EX,BOG,UNI,0.001079284,0,,,,,,,,,,,,
29/03/2020,I0,BOG,BOG,8.67E-05,0.01,,29/03/2020,I0,BOG,UNI,0.002869096,0,,,,,,,,,,,,
29/03/2020,I1,BOG,BOG,8.25E-05,0.01,,29/03/2020,I1,BOG,UNI,0.002863595,0,,,,,,,,,,,,
29/03/2020,I2,BOG,BOG,1.53E-05,0.01,,29/03/2020,I2,BOG,UNI,0.00284724,0,,,,,,,,,,,,
29/03/2020,I3,BOG,BOG,3.00E-06,0.01,,29/03/2020,I3,BOG,UNI,0.002859795,0,,,,,,,,,,,,
29/03/2020,ND,BOG,BOG,0,0.01,,29/03/2020,ND,BOG,UNI,0.000699468,0,,,,,,,,,,,,
29/03/2020,RE,BOG,BOG,1.05E-04,0.01,,29/03/2020,RE,BOG,UNI,0.001996007,0,,,,,,,,,,,,
29/03/2020,SU,BOG,BOG,0.999686911,0.01,,29/03/2020,SU,BOG,UNI,0.995297411,0,,,,,,,,,,,,
30/03/2020,ED,BOG,BOG,1.50E-08,0.01,,30/03/2020,ED,BOG,UNI,1.01719E-05,0,,,,,,,,,,,,
30/03/2020,EX,BOG,BOG,2.05E-05,0.01,,30/03/2020,EX,BOG,UNI,0.001479258,0,,,,,,,,,,,,
30/03/2020,I0,BOG,BOG,8.91E-05,0.01,,30/03/2020,I0,BOG,UNI,0.003933685,0,,,,,,,,,,,,
30/03/2020,I1,BOG,BOG,8.57E-05,0.01,,30/03/2020,I1,BOG,UNI,0.003931425,0,,,,,,,,,,,,
30/03/2020,I2,BOG,BOG,1.65E-05,0.01,,30/03/2020,I2,BOG,UNI,0.003914419,0,,,,,,,,,,,,
