FECHA,COD_STA,COD_UBT,COD_SDS,VALOR,COSTO_RED,,,,,,,,,
16/05/2020,EX,BOG,BOG,0.034544064,0.01,,,,,,,,,
16/05/2020,I0,BOG,BOG,0.144218034,0.01,,,,,,,,,
16/05/2020,I1,BOG,BOG,0.113177155,0.01,,,,,,,,,
16/05/2020,I2,BOG,BOG,0.018783053,0.01,,,,,,,,,
16/05/2020,I3,BOG,BOG,0.003991354,0.01,,,,,,,,,
16/05/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
16/05/2020,RE,BOG,BOG,0.153615638,0.01,,,,,,,,,
16/05/2020,SU,BOG,BOG,0.530259032,0.01,,,,,,,,,
17/05/2020,ED,BOG,BOG,3.22E-05,0.01,,,,,,,,,
17/05/2020,EX,BOG,BOG,0.034333895,0.01,,,,,,,,,
17/05/2020,I0,BOG,BOG,0.149812966,0.01,,,,,,,,,
17/05/2020,I1,BOG,BOG,0.121954945,0.01,,,,,,,,,
17/05/2020,I2,BOG,BOG,0.020738661,0.01,,,,,,,,,
17/05/2020,I3,BOG,BOG,0.004486605,0.01,,,,,,,,,
17/05/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
17/05/2020,RE,BOG,BOG,0.171136554,0.01,,,,,,,,,
17/05/2020,SU,BOG,BOG,0.495925137,0.01,,,,,,,,,
18/05/2020,ED,BOG,BOG,3.67E-05,0.01,,,,,,,,,
18/05/2020,EX,BOG,BOG,0.033700983,0.01,,,,,,,,,
18/05/2020,I0,BOG,BOG,0.154074649,0.01,,,,,,,,,
18/05/2020,I1,BOG,BOG,0.130459076,0.01,,,,,,,,,
18/05/2020,I2,BOG,BOG,0.022777649,0.01,,,,,,,,,
18/05/2020,I3,BOG,BOG,0.00502545,0.01,,,,,,,,,
18/05/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
18/05/2020,RE,BOG,BOG,0.189902471,0.01,,,,,,,,,
18/05/2020,SU,BOG,BOG,0.462224154,0.01,,,,,,,,,
19/05/2020,ED,BOG,BOG,4.17E-05,0.01,,,,,,,,,
19/05/2020,EX,BOG,BOG,0.032673356,0.01,,,,,,,,,
19/05/2020,I0,BOG,BOG,0.156847964,0.01,,,,,,,,,
19/05/2020,I1,BOG,BOG,0.138500233,0.01,,,,,,,,,
19/05/2020,I2,BOG,BOG,0.024877657,0.01,,,,,,,,,
19/05/2020,I3,BOG,BOG,0.005607501,0.01,,,,,,,,,
19/05/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
19/05/2020,RE,BOG,BOG,0.20985565,0.01,,,,,,,,,
19/05/2020,SU,BOG,BOG,0.429550798,0.01,,,,,,,,,
20/05/2020,ED,BOG,BOG,4.73E-05,0.01,,,,,,,,,
20/05/2020,EX,BOG,BOG,0.031298733,0.01,,,,,,,,,
20/05/2020,I0,BOG,BOG,0.158036961,0.01,,,,,,,,,
20/05/2020,I1,BOG,BOG,0.145889121,0.01,,,,,,,,,
20/05/2020,I2,BOG,BOG,0.027011812,0.01,,,,,,,,,
20/05/2020,I3,BOG,BOG,0.006231342,0.01,,,,,,,,,
20/05/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
20/05/2020,RE,BOG,BOG,0.230912751,0.01,,,,,,,,,
20/05/2020,SU,BOG,BOG,0.398252065,0.01,,,,,,,,,
21/05/2020,ED,BOG,BOG,5.36E-05,0.01,,,,,,,,,
21/05/2020,EX,BOG,BOG,0.029639933,0.01,,,,,,,,,
21/05/2020,I0,BOG,BOG,0.157612665,0.01,,,,,,,,,
21/05/2020,I1,BOG,BOG,0.152446565,0.01,,,,,,,,,
21/05/2020,I2,BOG,BOG,0.029149347,0.01,,,,,,,,,
21/05/2020,I3,BOG,BOG,0.00689442,0.01,,,,,,,,,
21/05/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
21/05/2020,RE,BOG,BOG,0.252966156,0.01,,,,,,,,,
21/05/2020,SU,BOG,BOG,0.368612132,0.01,,,,,,,,,
22/05/2020,ED,BOG,BOG,6.05E-05,0.01,,,,,,,,,
22/05/2020,EX,BOG,BOG,0.027768877,0.01,,,,,,,,,
22/05/2020,I0,BOG,BOG,0.155614739,0.01,,,,,,,,,
22/05/2020,I1,BOG,BOG,0.158013525,0.01,,,,,,,,,
22/05/2020,I2,BOG,BOG,0.031256543,0.01,,,,,,,,,
22/05/2020,I3,BOG,BOG,0.007592973,0.01,,,,,,,,,
22/05/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
22/05/2020,RE,BOG,BOG,0.275886586,0.01,,,,,,,,,
22/05/2020,SU,BOG,BOG,0.340843255,0.01,,,,,,,,,
23/05/2020,ED,BOG,BOG,6.81E-05,0.01,,,,,,,,,
23/05/2020,EX,BOG,BOG,0.025760137,0.01,,,,,,,,,
23/05/2020,I0,BOG,BOG,0.152146804,0.01,,,,,,,,,
23/05/2020,I1,BOG,BOG,0.162460002,0.01,,,,,,,,,
23/05/2020,I2,BOG,BOG,0.033297933,0.01,,,,,,,,,
23/05/2020,I3,BOG,BOG,0.008322008,0.01,,,,,,,,,
23/05/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
23/05/2020,RE,BOG,BOG,0.299526848,0.01,,,,,,,,,
23/05/2020,SU,BOG,BOG,0.315083117,0.01,,,,,,,,,
24/05/2020,ED,BOG,BOG,7.64E-05,0.01,,,,,,,,,
24/05/2020,EX,BOG,BOG,0.023685021,0.01,,,,,,,,,
24/05/2020,I0,BOG,BOG,0.147366253,0.01,,,,,,,,,
24/05/2020,I1,BOG,BOG,0.165691885,0.01,,,,,,,,,
24/05/2020,I2,BOG,BOG,0.035237707,0.01,,,,,,,,,
24/05/2020,I3,BOG,BOG,0.009075344,0.01,,,,,,,,,
24/05/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
24/05/2020,RE,BOG,BOG,0.323726441,0.01,,,,,,,,,
24/05/2020,SU,BOG,BOG,0.291398096,0.01,,,,,,,,,
25/05/2020,ED,BOG,BOG,8.55E-05,0.01,,,,,,,,,
25/05/2020,EX,BOG,BOG,0.021606924,0.01,,,,,,,,,
25/05/2020,I0,BOG,BOG,0.141470195,0.01,,,,,,,,,
25/05/2020,I1,BOG,BOG,0.167655113,0.01,,,,,,,,,
25/05/2020,I2,BOG,BOG,0.037041193,0.01,,,,,,,,,
25/05/2020,I3,BOG,BOG,0.009845712,0.01,,,,,,,,,
25/05/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
25/05/2020,RE,BOG,BOG,0.348316671,0.01,,,,,,,,,
25/05/2020,SU,BOG,BOG,0.269791172,0.01,,,,,,,,,
26/05/2020,ED,BOG,BOG,9.53E-05,0.01,,,,,,,,,
26/05/2020,EX,BOG,BOG,0.019578339,0.01,,,,,,,,,
26/05/2020,I0,BOG,BOG,0.134679565,0.01,,,,,,,,,
26/05/2020,I1,BOG,BOG,0.168336845,0.01,,,,,,,,,
26/05/2020,I2,BOG,BOG,0.038676304,0.01,,,,,,,,,
26/05/2020,I3,BOG,BOG,0.010624919,0.01,,,,,,,,,
26/05/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
26/05/2020,RE,BOG,BOG,0.37312589,0.01,,,,,,,,,
26/05/2020,SU,BOG,BOG,0.250212833,0.01,,,,,,,,,
27/05/2020,ED,BOG,BOG,1.06E-04,0.01,,,,,,,,,
27/05/2020,EX,BOG,BOG,0.017639566,0.01,,,,,,,,,
27/05/2020,I0,BOG,BOG,0.127223445,0.01,,,,,,,,,
27/05/2020,I1,BOG,BOG,0.167763759,0.01,,,,,,,,,
27/05/2020,I2,BOG,BOG,0.040114831,0.01,,,,,,,,,
27/05/2020,I3,BOG,BOG,0.011404063,0.01,,,,,,,,,
27/05/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
27/05/2020,RE,BOG,BOG,0.397984518,0.01,,,,,,,,,
27/05/2020,SU,BOG,BOG,0.232573267,0.01,,,,,,,,,
28/05/2020,ED,BOG,BOG,1.17E-04,0.01,,,,,,,,,
28/05/2020,EX,BOG,BOG,0.015818856,0.01,,,,,,,,,
28/05/2020,I0,BOG,BOG,0.119325231,0.01,,,,,,,,,
28/05/2020,I1,BOG,BOG,0.165997909,0.01,,,,,,,,,
28/05/2020,I2,BOG,BOG,0.041333494,0.01,,,,,,,,,
28/05/2020,I3,BOG,BOG,0.012173792,0.01,,,,,,,,,
28/05/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
28/05/2020,RE,BOG,BOG,0.422729553,0.01,,,,,,,,,
28/05/2020,SU,BOG,BOG,0.216754411,0.01,,,,,,,,,
29/05/2020,ED,BOG,BOG,1.30E-04,0.01,,,,,,,,,
29/05/2020,EX,BOG,BOG,0.014133589,0.01,,,,,,,,,
29/05/2020,I0,BOG,BOG,0.11119173,0.01,,,,,,,,,
29/05/2020,I1,BOG,BOG,0.163130802,0.01,,,,,,,,,
29/05/2020,I2,BOG,BOG,0.042314683,0.01,,,,,,,,,
29/05/2020,I3,BOG,BOG,0.012924576,0.01,,,,,,,,,
29/05/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
29/05/2020,RE,BOG,BOG,0.447208355,0.01,,,,,,,,,
29/05/2020,SU,BOG,BOG,0.202620822,0.01,,,,,,,,,
30/05/2020,ED,BOG,BOG,1.42E-04,0.01,,,,,,,,,
30/05/2020,EX,BOG,BOG,0.012592044,0.01,,,,,,,,,
30/05/2020,I0,BOG,BOG,0.103005614,0.01,,,,,,,,,
30/05/2020,I1,BOG,BOG,0.159276444,0.01,,,,,,,,,
30/05/2020,I2,BOG,BOG,0.043046858,0.01,,,,,,,,,
30/05/2020,I3,BOG,BOG,0.013647002,0.01,,,,,,,,,
30/05/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
30/05/2020,RE,BOG,BOG,0.471281588,0.01,,,,,,,,,
30/05/2020,SU,BOG,BOG,0.190028778,0.01,,,,,,,,,
31/05/2020,ED,BOG,BOG,1.56E-04,0.01,,,,,,,,,
31/05/2020,EX,BOG,BOG,0.011195386,0.01,,,,,,,,,
31/05/2020,I0,BOG,BOG,0.094921165,0.01,,,,,,,,,
31/05/2020,I1,BOG,BOG,0.154564066,0.01,,,,,,,,,
31/05/2020,I2,BOG,BOG,0.043524622,0.01,,,,,,,,,
31/05/2020,I3,BOG,BOG,0.01433205,0.01,,,,,,,,,
31/05/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
31/05/2020,RE,BOG,BOG,0.494825297,0.01,,,,,,,,,
31/05/2020,SU,BOG,BOG,0.178833392,0.01,,,,,,,,,
01/06/2020,ED,BOG,BOG,1.70E-04,0.01,,,,,,,,,
01/06/2020,EX,BOG,BOG,0.009939594,0.01,,,,,,,,,
01/06/2020,I0,BOG,BOG,0.087062863,0.01,,,,,,,,,
01/06/2020,I1,BOG,BOG,0.149131149,0.01,,,,,,,,,
01/06/2020,I2,BOG,BOG,0.043748482,0.01,,,,,,,,,
01/06/2020,I3,BOG,BOG,0.014971342,0.01,,,,,,,,,
01/06/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
01/06/2020,RE,BOG,BOG,0.517732146,0.01,,,,,,,,,
01/06/2020,SU,BOG,BOG,0.168893798,0.01,,,,,,,,,
02/06/2020,ED,BOG,BOG,1.85E-04,0.01,,,,,,,,,
02/06/2020,EX,BOG,BOG,0.00881715,0.01,,,,,,,,,
02/06/2020,I0,BOG,BOG,0.07952618,0.01,,,,,,,,,
02/06/2020,I1,BOG,BOG,0.143117179,0.01,,,,,,,,,
02/06/2020,I2,BOG,BOG,0.043724379,0.01,,,,,,,,,
02/06/2020,I3,BOG,BOG,0.015557365,0.01,,,,,,,,,
02/06/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
02/06/2020,RE,BOG,BOG,0.539911906,0.01,,,,,,,,,
02/06/2020,SU,BOG,BOG,0.160076649,0.01,,,,,,,,,
03/06/2020,ED,BOG,BOG,2.01E-04,0.01,,,,,,,,,
03/06/2020,EX,BOG,BOG,0.007818423,0.01,,,,,,,,,
03/06/2020,I0,BOG,BOG,0.072379904,0.01,,,,,,,,,
03/06/2020,I1,BOG,BOG,0.136658415,0.01,,,,,,,,,
03/06/2020,I2,BOG,BOG,0.043463016,0.01,,,,,,,,,
03/06/2020,I3,BOG,BOG,0.016083638,0.01,,,,,,,,,
03/06/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
03/06/2020,RE,BOG,BOG,0.561291318,0.01,,,,,,,,,
03/06/2020,SU,BOG,BOG,0.152258225,0.01,,,,,,,,,
04/06/2020,ED,BOG,BOG,2.17E-04,0.01,,,,,,,,,
04/06/2020,EX,BOG,BOG,0.006932735,0.01,,,,,,,,,
04/06/2020,I0,BOG,BOG,0.065669385,0.01,,,,,,,,,
04/06/2020,I1,BOG,BOG,0.129883781,0.01,,,,,,,,,
04/06/2020,I2,BOG,BOG,0.042979085,0.01,,,,,,,,,
04/06/2020,I3,BOG,BOG,0.016544838,0.01,,,,,,,,,
04/06/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
04/06/2020,RE,BOG,BOG,0.581813443,0.01,,,,,,,,,
04/06/2020,SU,BOG,BOG,0.14532549,0.01,,,,,,,,,
05/06/2020,ED,BOG,BOG,2.34E-04,0.01,,,,,,,,,
05/06/2020,EX,BOG,BOG,0.006149128,0.01,,,,,,,,,
05/06/2020,I0,BOG,BOG,0.059420193,0.01,,,,,,,,,
05/06/2020,I1,BOG,BOG,0.122911898,0.01,,,,,,,,,
05/06/2020,I2,BOG,BOG,0.04229042,0.01,,,,,,,,,
05/06/2020,I3,BOG,BOG,0.016936875,0.01,,,,,,,,,
05/06/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
05/06/2020,RE,BOG,BOG,0.60143664,0.01,,,,,,,,,
05/06/2020,SU,BOG,BOG,0.139176362,0.01,,,,,,,,,
06/06/2020,ED,BOG,BOG,2.51E-04,0.01,,,,,,,,,
06/06/2020,EX,BOG,BOG,0.005456893,0.01,,,,,,,,,
06/06/2020,I0,BOG,BOG,0.053641804,0.01,,,,,,,,,
06/06/2020,I1,BOG,BOG,0.115849143,0.01,,,,,,,,,
06/06/2020,I2,BOG,BOG,0.041417162,0.01,,,,,,,,,
06/06/2020,I3,BOG,BOG,0.017256916,0.01,,,,,,,,,
06/06/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
06/06/2020,RE,BOG,BOG,0.620133285,0.01,,,,,,,,,
06/06/2020,SU,BOG,BOG,0.13371947,0.01,,,,,,,,,
07/06/2020,ED,BOG,BOG,2.68E-04,0.01,,,,,,,,,
07/06/2020,EX,BOG,BOG,0.0048459,0.01,,,,,,,,,
07/06/2020,I0,BOG,BOG,0.048331086,0.01,,,,,,,,,
07/06/2020,I1,BOG,BOG,0.10878862,0.01,,,,,,,,,
07/06/2020,I2,BOG,BOG,0.040380945,0.01,,,,,,,,,
07/06/2020,I3,BOG,BOG,0.017503372,0.01,,,,,,,,,
07/06/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
07/06/2020,RE,BOG,BOG,0.637888334,0.01,,,,,,,,,
07/06/2020,SU,BOG,BOG,0.12887357,0.01,,,,,,,,,
08/06/2020,ED,BOG,BOG,2.85E-04,0.01,,,,,,,,,
08/06/2020,EX,BOG,BOG,0.00430679,0.01,,,,,,,,,
08/06/2020,I0,BOG,BOG,0.043475404,0.01,,,,,,,,,
08/06/2020,I1,BOG,BOG,0.101809862,0.01,,,,,,,,,
08/06/2020,I2,BOG,BOG,0.03920417,0.01,,,,,,,,,
08/06/2020,I3,BOG,BOG,0.017675841,0.01,,,,,,,,,
08/06/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
08/06/2020,RE,BOG,BOG,0.654697811,0.01,,,,,,,,,
08/06/2020,SU,BOG,BOG,0.124566781,0.01,,,,,,,,,
09/06/2020,ED,BOG,BOG,3.03E-04,0.01,,,,,,,,,
09/06/2020,EX,BOG,BOG,0.00383106,0.01,,,,,,,,,
09/06/2020,I0,BOG,BOG,0.039055301,0.01,,,,,,,,,
09/06/2020,I1,BOG,BOG,0.094979111,0.01,,,,,,,,,
09/06/2020,I2,BOG,BOG,0.037909351,0.01,,,,,,,,,
09/06/2020,I3,BOG,BOG,0.017775028,0.01,,,,,,,,,
09/06/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
09/06/2020,RE,BOG,BOG,0.670567293,0.01,,,,,,,,,
09/06/2020,SU,BOG,BOG,0.12073572,0.01,,,,,,,,,
10/06/2020,ED,BOG,BOG,3.21E-04,0.01,,,,,,,,,
10/06/2020,EX,BOG,BOG,0.003411081,0.01,,,,,,,,,
10/06/2020,I0,BOG,BOG,0.035046724,0.01,,,,,,,,,
10/06/2020,I1,BOG,BOG,0.088350014,0.01,,,,,,,,,
10/06/2020,I2,BOG,BOG,0.036518567,0.01,,,,,,,,,
10/06/2020,I3,BOG,BOG,0.017802643,0.01,,,,,,,,,
10/06/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
10/06/2020,RE,BOG,BOG,0.685510446,0.01,,,,,,,,,
10/06/2020,SU,BOG,BOG,0.117324639,0.01,,,,,,,,,
11/06/2020,ED,BOG,BOG,3.39E-04,0.01,,,,,,,,,
11/06/2020,EX,BOG,BOG,0.00304007,0.01,,,,,,,,,
11/06/2020,I0,BOG,BOG,0.031422817,0.01,,,,,,,,,
11/06/2020,I1,BOG,BOG,0.081964599,0.01,,,,,,,,,
11/06/2020,I2,BOG,BOG,0.035053024,0.01,,,,,,,,,
11/06/2020,I3,BOG,BOG,0.017761271,0.01,,,,,,,,,
11/06/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
11/06/2020,RE,BOG,BOG,0.699547633,0.01,,,,,,,,,
11/06/2020,SU,BOG,BOG,0.114284569,0.01,,,,,,,,,
12/06/2020,ED,BOG,BOG,3.56E-04,0.01,,,,,,,,,
12/06/2020,EX,BOG,BOG,0.002712036,0.01,,,,,,,,,
12/06/2020,I0,BOG,BOG,0.028155331,0.01,,,,,,,,,
12/06/2020,I1,BOG,BOG,0.075854426,0.01,,,,,,,,,
12/06/2020,I2,BOG,BOG,0.033532703,0.01,,,,,,,,,
12/06/2020,I3,BOG,BOG,0.017654252,0.01,,,,,,,,,
12/06/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
12/06/2020,RE,BOG,BOG,0.712704638,0.01,,,,,,,,,
12/06/2020,SU,BOG,BOG,0.111572533,0.01,,,,,,,,,
13/06/2020,ED,BOG,BOG,3.74E-04,0.01,,,,,,,,,
13/06/2020,EX,BOG,BOG,0.002421715,0.01,,,,,,,,,
13/06/2020,I0,BOG,BOG,0.025215699,0.01,,,,,,,,,
13/06/2020,I1,BOG,BOG,0.070041814,0.01,,,,,,,,,
13/06/2020,I2,BOG,BOG,0.031976113,0.01,,,,,,,,,
13/06/2020,I3,BOG,BOG,0.017485542,0.01,,,,,,,,,
13/06/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
13/06/2020,RE,BOG,BOG,0.725011504,0.01,,,,,,,,,
13/06/2020,SU,BOG,BOG,0.109150819,0.01,,,,,,,,,
14/06/2020,ED,BOG,BOG,3.91E-04,0.01,,,,,,,,,
14/06/2020,EX,BOG,BOG,0.002164494,0.01,,,,,,,,,
14/06/2020,I0,BOG,BOG,0.022575824,0.01,,,,,,,,,
14/06/2020,I1,BOG,BOG,0.06454108,0.01,,,,,,,,,
14/06/2020,I2,BOG,BOG,0.030400122,0.01,,,,,,,,,
14/06/2020,I3,BOG,BOG,0.017259584,0.01,,,,,,,,,
14/06/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
14/06/2020,RE,BOG,BOG,0.736501501,0.01,,,,,,,,,
14/06/2020,SU,BOG,BOG,0.106986324,0.01,,,,,,,,,
15/06/2020,ED,BOG,BOG,4.09E-04,0.01,,,,,,,,,
15/06/2020,EX,BOG,BOG,0.001936345,0.01,,,,,,,,,
15/06/2020,I0,BOG,BOG,0.020208634,0.01,,,,,,,,,
15/06/2020,I1,BOG,BOG,0.059359738,0.01,,,,,,,,,
15/06/2020,I2,BOG,BOG,0.028819862,0.01,,,,,,,,,
15/06/2020,I3,BOG,BOG,0.016981178,0.01,,,,,,,,,
15/06/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
15/06/2020,RE,BOG,BOG,0.747210214,0.01,,,,,,,,,
15/06/2020,SU,BOG,BOG,0.10504998,0.01,,,,,,,,,
16/06/2020,ED,BOG,BOG,4.26E-04,0.01,,,,,,,,,
16/06/2020,EX,BOG,BOG,0.001733748,0.01,,,,,,,,,
16/06/2020,I0,BOG,BOG,0.018088465,0.01,,,,,,,,,
16/06/2020,I1,BOG,BOG,0.054499629,0.01,,,,,,,,,
16/06/2020,I2,BOG,BOG,0.027248692,0.01,,,,,,,,,
16/06/2020,I3,BOG,BOG,0.016655366,0.01,,,,,,,,,
16/06/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
16/06/2020,RE,BOG,BOG,0.757174759,0.01,,,,,,,,,
16/06/2020,SU,BOG,BOG,0.103316232,0.01,,,,,,,,,
17/06/2020,ED,BOG,BOG,4.42E-04,0.01,,,,,,,,,
17/06/2020,EX,BOG,BOG,0.001553635,0.01,,,,,,,,,
17/06/2020,I0,BOG,BOG,0.016191285,0.01,,,,,,,,,
17/06/2020,I1,BOG,BOG,0.049957955,0.01,,,,,,,,,
17/06/2020,I2,BOG,BOG,0.025698218,0.01,,,,,,,,,
17/06/2020,I3,BOG,BOG,0.016287321,0.01,,,,,,,,,
17/06/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
17/06/2020,RE,BOG,BOG,0.766433112,0.01,,,,,,,,,
17/06/2020,SU,BOG,BOG,0.101762597,0.01,,,,,,,,,
18/06/2020,ED,BOG,BOG,4.59E-04,0.01,,,,,,,,,
18/06/2020,EX,BOG,BOG,0.001393329,0.01,,,,,,,,,
18/06/2020,I0,BOG,BOG,0.014494816,0.01,,,,,,,,,
18/06/2020,I1,BOG,BOG,0.045728207,0.01,,,,,,,,,
18/06/2020,I2,BOG,BOG,0.024178343,0.01,,,,,,,,,
18/06/2020,I3,BOG,BOG,0.015882253,0.01,,,,,,,,,
18/06/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
18/06/2020,RE,BOG,BOG,0.775023541,0.01,,,,,,,,,
18/06/2020,SU,BOG,BOG,0.100369267,0.01,,,,,,,,,
19/06/2020,ED,BOG,BOG,4.74E-04,0.01,,,,,,,,,
19/06/2020,EX,BOG,BOG,0.001250494,0.01,,,,,,,,,
19/06/2020,I0,BOG,BOG,0.012978576,0.01,,,,,,,,,
19/06/2020,I1,BOG,BOG,0.041800983,0.01,,,,,,,,,
19/06/2020,I2,BOG,BOG,0.022697356,0.01,,,,,,,,,
19/06/2020,I3,BOG,BOG,0.015445319,0.01,,,,,,,,,
19/06/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
19/06/2020,RE,BOG,BOG,0.782984143,0.01,,,,,,,,,
19/06/2020,SU,BOG,BOG,0.099118773,0.01,,,,,,,,,
20/06/2020,ED,BOG,BOG,4.90E-04,0.01,,,,,,,,,
20/06/2020,EX,BOG,BOG,0.00112309,0.01,,,,,,,,,
20/06/2020,I0,BOG,BOG,0.011623858,0.01,,,,,,,,,
20/06/2020,I1,BOG,BOG,0.0381647,0.01,,,,,,,,,
20/06/2020,I2,BOG,BOG,0.021262032,0.01,,,,,,,,,
20/06/2020,I3,BOG,BOG,0.01498156,0.01,,,,,,,,,
20/06/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
20/06/2020,RE,BOG,BOG,0.790352455,0.01,,,,,,,,,
20/06/2020,SU,BOG,BOG,0.097995683,0.01,,,,,,,,,
21/06/2020,ED,BOG,BOG,5.05E-04,0.01,,,,,,,,,
21/06/2020,EX,BOG,BOG,0.001009331,0.01,,,,,,,,,
21/06/2020,I0,BOG,BOG,0.010413671,0.01,,,,,,,,,
21/06/2020,I1,BOG,BOG,0.034806203,0.01,,,,,,,,,
21/06/2020,I2,BOG,BOG,0.019877759,0.01,,,,,,,,,
21/06/2020,I3,BOG,BOG,0.014495831,0.01,,,,,,,,,
21/06/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
21/06/2020,RE,BOG,BOG,0.797165152,0.01,,,,,,,,,
21/06/2020,SU,BOG,BOG,0.096986352,0.01,,,,,,,,,
22/06/2020,ED,BOG,BOG,5.19E-04,0.01,,,,,,,,,
22/06/2020,EX,BOG,BOG,9.08E-04,0.01,,,,,,,,,
22/06/2020,I0,BOG,BOG,0.009332648,0.01,,,,,,,,,
22/06/2020,I1,BOG,BOG,0.031711278,0.01,,,,,,,,,
22/06/2020,I2,BOG,BOG,0.01854866,0.01,,,,,,,,,
22/06/2020,I3,BOG,BOG,0.013992761,0.01,,,,,,,,,
22/06/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
22/06/2020,RE,BOG,BOG,0.80345781,0.01,,,,,,,,,
22/06/2020,SU,BOG,BOG,0.096078694,0.01,,,,,,,,,
23/06/2020,ED,BOG,BOG,5.33E-04,0.01,,,,,,,,,
23/06/2020,EX,BOG,BOG,8.17E-04,0.01,,,,,,,,,
23/06/2020,I0,BOG,BOG,0.008366948,0.01,,,,,,,,,
23/06/2020,I1,BOG,BOG,0.028865078,0.01,,,,,,,,,
23/06/2020,I2,BOG,BOG,0.017277722,0.01,,,,,,,,,
23/06/2020,I3,BOG,BOG,0.01347671,0.01,,,,,,,,,
23/06/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
23/06/2020,RE,BOG,BOG,0.809264718,0.01,,,,,,,,,
23/06/2020,SU,BOG,BOG,0.095261993,0.01,,,,,,,,,
24/06/2020,ED,BOG,BOG,5.47E-04,0.01,,,,,,,,,
24/06/2020,EX,BOG,BOG,7.35E-04,0.01,,,,,,,,,
24/06/2020,I0,BOG,BOG,0.007504137,0.01,,,,,,,,,
24/06/2020,I1,BOG,BOG,0.026252471,0.01,,,,,,,,,
24/06/2020,I2,BOG,BOG,0.016066933,0.01,,,,,,,,,
24/06/2020,I3,BOG,BOG,0.012951746,0.01,,,,,,,,,
24/06/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
24/06/2020,RE,BOG,BOG,0.814618755,0.01,,,,,,,,,
24/06/2020,SU,BOG,BOG,0.094526733,0.01,,,,,,,,,
25/06/2020,ED,BOG,BOG,5.60E-04,0.01,,,,,,,,,
25/06/2020,EX,BOG,BOG,6.62E-04,0.01,,,,,,,,,
25/06/2020,I0,BOG,BOG,0.006733079,0.01,,,,,,,,,
25/06/2020,I1,BOG,BOG,0.023858319,0.01,,,,,,,,,
25/06/2020,I2,BOG,BOG,0.014917402,0.01,,,,,,,,,
25/06/2020,I3,BOG,BOG,0.012421626,0.01,,,,,,,,,
25/06/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
25/06/2020,RE,BOG,BOG,0.819551289,0.01,,,,,,,,,
25/06/2020,SU,BOG,BOG,0.093864457,0.01,,,,,,,,,
26/06/2020,ED,BOG,BOG,5.72E-04,0.01,,,,,,,,,
26/06/2020,EX,BOG,BOG,5.97E-04,0.01,,,,,,,,,
26/06/2020,I0,BOG,BOG,0.006043813,0.01,,,,,,,,,
26/06/2020,I1,BOG,BOG,0.021667704,0.01,,,,,,,,,
26/06/2020,I2,BOG,BOG,0.01382948,0.01,,,,,,,,,
26/06/2020,I3,BOG,BOG,0.01188978,0.01,,,,,,,,,
26/06/2020,ND,BOG,BOG,0,0.01,,,,,,,,,
26/06/2020,RE,BOG,BOG,0.824092132,0.01,,,,,,,,,
26/06/2020,SU,BOG,BOG,0.093267633,0.01,,,,,,,,,
27/06/2020,ED,BOG,BOG,5.84E-04,0.01,,,,,,,,,
27/06/2020,EX,BOG,BOG,5.38E-04,0.01,,,,,,,,,
27/06/2020,I0,BOG,BOG,0.005427452,0.01,,,,,,,,,
